ts,t_s,batt.capacity_pct,batt.charge_uah,batt.current_ua,batt.power_mw,batt.voltage_uv,power_mw_calc
7412835888289801,37.876430772,27.0,1300000.0,268000.0,1.0,3760.0,1007.68
7412836139934032,38.128075003,27.0,1300000.0,268000.0,1.0,3760.0,1007.68
7412836387935339,38.37607631,27.0,1300000.0,287000.0,1.0,3760.0,1079.1200000000001
7412836637886032,38.626027003,27.0,1300000.0,287000.0,1.0,3760.0,1079.1200000000001
7412836888430955,38.876571926,27.0,1300000.0,287000.0,1.0,3760.0,1079.1200000000001
7412837137526724,39.125667695,27.0,1300000.0,287000.0,1.0,3760.0,1079.1200000000001
7412837387964493,39.376105464,27.0,1300000.0,257000.0,0.0,3761.0,966.577
7412837637771339,39.62591231,27.0,1300000.0,257000.0,0.0,3761.0,966.577
7412837888085109,39.87622608,27.0,1300000.0,257000.0,0.0,3761.0,966.577
7412838139796570,40.127937541,27.0,1300000.0,257000.0,0.0,3761.0,966.577
7412838387666647,40.375807618,27.0,1300000.0,248000.0,0.0,3761.0,932.728
7412838638237801,40.626378772,27.0,1300000.0,248000.0,0.0,3761.0,932.728
7412838888048263,40.876189234,27.0,1300000.0,248000.0,0.0,3761.0,932.728
7412839138419570,41.126560541,27.0,1300000.0,248000.0,0.0,3761.0,932.728
7412839388191878,41.376332849,27.0,1300000.0,508000.0,1.0,3750.0,1905.0
7412839638236801,41.626377772,27.0,1300000.0,508000.0,1.0,3750.0,1905.0
7412839887524878,41.875665849,27.0,1300000.0,508000.0,1.0,3750.0,1905.0
7412840137855263,42.125996234,27.0,1300000.0,508000.0,1.0,3750.0,1905.0
7412840388112493,42.376253464,27.0,1300000.0,258000.0,0.0,3761.0,970.3380000000001
7412840637849724,42.625990695,27.0,1300000.0,258000.0,0.0,3761.0,970.3380000000001
7412840887849724,42.875990695,27.0,1300000.0,258000.0,0.0,3761.0,970.3380000000001
7412841138440570,43.126581541,27.0,1300000.0,258000.0,0.0,3761.0,970.3380000000001
7412841388504878,43.376645849,27.0,1300000.0,286000.0,1.0,3760.0,1075.36
7412841637513417,43.625654388,27.0,1300000.0,286000.0,1.0,3760.0,1075.36
7412841887954032,43.876095003,27.0,1300000.0,286000.0,1.0,3760.0,1075.36
7412842138659647,44.126800618,27.0,1300000.0,286000.0,1.0,3760.0,1075.36
7412842387920801,44.376061772,27.0,1300000.0,268000.0,1.0,3761.0,1007.9479999999999
7412842638762032,44.626903003,27.0,1300000.0,268000.0,1.0,3761.0,1007.9479999999999
7412842889536494,44.877677465,27.0,1300000.0,268000.0,1.0,3761.0,1007.9479999999999
7412843138999340,45.127140311,27.0,1300000.0,268000.0,1.0,3761.0,1007.9479999999999
7412843387716571,45.375857542,27.0,1300000.0,266000.0,1.0,3761.0,1000.426
7412843637679955,45.625820926,27.0,1300000.0,266000.0,1.0,3761.0,1000.426
7412843888291878,45.876432849,27.0,1300000.0,266000.0,1.0,3761.0,1000.426
7412844139320263,46.127461234,27.0,1300000.0,266000.0,1.0,3761.0,1000.426
7412844387807955,46.375948926,27.0,1300000.0,259000.0,0.0,3760.0,973.84
7412844637708263,46.625849234,27.0,1300000.0,259000.0,0.0,3760.0,973.84
7412844889477417,46.877618388,27.0,1300000.0,259000.0,0.0,3760.0,973.84
7412845138250648,47.126391619,27.0,1300000.0,259000.0,0.0,3760.0,973.84
7412845387805724,47.375946695,27.0,1300000.0,280000.0,1.0,3760.0,1052.8
7412845637463648,47.625604619,27.0,1300000.0,280000.0,1.0,3760.0,1052.8
7412845887385186,47.875526157,27.0,1300000.0,280000.0,1.0,3760.0,1052.8
7412846137977801,48.126118772,27.0,1300000.0,280000.0,1.0,3760.0,1052.8
7412846387830725,48.375971696,27.0,1300000.0,257000.0,0.0,3761.0,966.577
7412846637717417,48.625858388,27.0,1300000.0,257000.0,0.0,3761.0,966.577
7412846887758340,48.875899311,27.0,1300000.0,257000.0,0.0,3761.0,966.577
7412847138613417,49.126754388,27.0,1300000.0,257000.0,0.0,3761.0,966.577
7412847387449725,49.375590696,27.0,1300000.0,269000.0,1.0,3761.0,1011.709
7412847637944802,49.626085773,27.0,1300000.0,269000.0,1.0,3761.0,1011.709
