run_id,seq,ts_pc,scenario,note,battery_level,battery_scale,battery_voltage_mv,battery_temp_deciC,charge_counter_uAh,brightness,battery_updates_stopped,adb_error,display_state,thermal_status,thermal_battery_C,thermal_cpu_C,thermal_gpu_C,thermal_npu_C,thermal_power_amplifier_C,thermal_skin_C,thermal_soc_C,thermal_tpu_C,cpu_p0_freq1000000_dt,cpu_p0_freq1100000_dt,cpu_p0_freq1200000_dt,cpu_p0_freq1300000_dt,cpu_p0_freq1400000_dt,cpu_p0_freq1500000_dt,cpu_p0_freq1600000_dt,cpu_p0_freq1700000_dt,cpu_p0_freq1800000_dt,cpu_p0_freq1900000_dt,cpu_p0_freq2000000_dt,cpu_p0_freq2100000_dt,cpu_p0_freq2200000_dt,cpu_p0_freq480000_dt,cpu_p0_freq600000_dt,cpu_p0_freq700000_dt,cpu_p0_freq800000_dt,cpu_p0_freq900000_dt,cpu_p4_freq1000000_dt,cpu_p4_freq1100000_dt,cpu_p4_freq1200000_dt,cpu_p4_freq1300000_dt,cpu_p4_freq1400000_dt,cpu_p4_freq1500000_dt,cpu_p4_freq1600000_dt,cpu_p4_freq1700000_dt,cpu_p4_freq1800000_dt,cpu_p4_freq1900000_dt,cpu_p4_freq2000000_dt,cpu_p4_freq2100000_dt,cpu_p4_freq2200000_dt,cpu_p4_freq2300000_dt,cpu_p4_freq2400000_dt,cpu_p4_freq2500000_dt,cpu_p4_freq2600000_dt,cpu_p4_freq2660000_dt,cpu_p4_freq2800000_dt,cpu_p4_freq2850000_dt,cpu_p4_freq2900000_dt,cpu_p4_freq3000000_dt,cpu_p4_freq3100000_dt,cpu_p4_freq3200000_dt,cpu_p4_freq400000_dt,cpu_p4_freq500000_dt,cpu_p4_freq600000_dt,cpu_p4_freq700000_dt,cpu_p4_freq800000_dt,cpu_p4_freq900000_dt,cpu_p7_freq1000000_dt,cpu_p7_freq1100000_dt,cpu_p7_freq1200000_dt,cpu_p7_freq1300000_dt,cpu_p7_freq1400000_dt,cpu_p7_freq1500000_dt,cpu_p7_freq1600000_dt,cpu_p7_freq1700000_dt,cpu_p7_freq1800000_dt,cpu_p7_freq1900000_dt,cpu_p7_freq2000000_dt,cpu_p7_freq2100000_dt,cpu_p7_freq2200000_dt,cpu_p7_freq2300000_dt,cpu_p7_freq2400000_dt,cpu_p7_freq2500000_dt,cpu_p7_freq2600000_dt,cpu_p7_freq2700000_dt,cpu_p7_freq2800000_dt,cpu_p7_freq2900000_dt,cpu_p7_freq3000000_dt,cpu_p7_freq3050000_dt,cpu_p7_freq3100000_dt,cpu_p7_freq3200000_dt,cpu_p7_freq3350000_dt,cpu_p7_freq400000_dt,cpu_p7_freq500000_dt,cpu_p7_freq600000_dt,cpu_p7_freq700000_dt,cpu_p7_freq800000_dt,cpu_p7_freq900000_dt,cpu_policy0_energy_mJ,cpu_policy0_energy_mJ_matched,cpu_policy0_energy_mJ_unmatched,cpu_policy0_avg_power_mW,cpu_policy0_unmatched_dt_ms,cpu_policy4_energy_mJ,cpu_policy4_energy_mJ_matched,cpu_policy4_energy_mJ_unmatched,cpu_policy4_avg_power_mW,cpu_policy4_unmatched_dt_ms,cpu_policy7_energy_mJ,cpu_policy7_energy_mJ_matched,cpu_policy7_energy_mJ_unmatched,cpu_policy7_avg_power_mW,cpu_policy7_unmatched_dt_ms,cpu_energy_mJ_total,battery_discharge_energy_mJ,dt_s
20260131_170612,72,2026-01-31T17:10:26+08:00,S2_b90,,23,100,3734,329,1137000,90,0,,ON,0,32.9,40.474,40.474,40.474,34.793,35.146,40.474,40.474,13,17,18,13,7,8,8,1,7,3,80,0,0,76,40,22,23,16,6,7,8,4,6,5,8,3,4,2,3,6,4,3,5,2,0,1,10,0,0,0,0,0,194,26,14,11,12,12,0,0,0,0,0,0,0,0,350,0,0,1,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,79.048,79.048,0.000,224.569,0,110.060,110.060,0.000,309.157,0,251.227,251.227,0.000,705.694,0,440.335,-0.000,4.000
20260131_170612,73,2026-01-31T17:10:29+08:00,S2_b90,,23,100,3734,329,1137000,90,0,,ON,0,32.9,40.385,40.385,40.385,34.796,35.115,40.385,40.385,9,16,13,16,8,8,8,4,8,3,80,0,0,80,35,25,22,17,8,5,8,4,4,6,4,6,3,6,2,6,3,3,2,1,1,1,5,0,0,0,0,0,213,26,16,8,5,7,0,0,0,0,0,0,0,0,350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.477,79.477,0.000,225.788,0,99.992,99.992,0.000,283.265,0,243.201,243.201,0.000,694.860,0,422.671,-0.000,3.000
20260131_170612,74,2026-01-31T17:10:33+08:00,S2_b90,,23,100,3734,329,1137000,90,0,,ON,0,32.9,43.813,43.813,43.813,34.79,35.075,42.508,43.475,11,16,11,13,4,4,6,6,11,3,81,0,0,83,42,21,21,18,4,4,4,4,4,3,5,3,3,3,1,5,4,4,3,2,1,1,9,0,0,0,0,0,233,21,11,6,7,3,0,0,0,0,0,0,0,0,346,1,0,1,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,78.985,78.985,0.000,225.028,0,100.750,100.750,0.000,289.511,0,248.092,248.092,0.000,704.806,0,427.826,-0.000,4.000
20260131_170612,75,2026-01-31T17:10:36+08:00,S2_b90,,23,100,3734,329,1137000,90,0,,ON,0,32.9,39.412,39.412,39.412,34.79,35.106,39.412,39.412,10,17,13,20,6,13,4,6,4,5,71,0,0,93,40,21,13,13,5,2,4,2,3,2,3,3,1,1,1,1,1,1,1,0,1,0,4,0,0,0,0,0,255,25,11,8,7,6,0,0,0,0,0,0,0,0,346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.974,76.974,0.000,220.557,0,79.873,79.873,0.000,229.521,0,240.422,240.422,0.000,694.860,0,397.269,-0.000,3.000
20260131_170612,76,2026-01-31T17:10:40+08:00,S2_b90,,23,100,3734,329,1137000,90,0,,ON,0,32.9,39.897,39.897,39.897,34.79,35.101,39.897,39.897,10,16,12,13,11,5,5,2,4,3,71,0,0,95,38,25,27,17,4,8,8,5,7,11,4,6,5,4,3,3,3,2,3,2,0,1,2,0,0,0,0,0,224,19,12,8,7,5,0,0,0,0,0,0,0,0,355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.083,76.083,0.000,214.923,0,97.797,97.797,0.000,274.710,0,246.675,246.675,0.000,694.860,0,420.555,-0.000,4.000
20260131_170612,77,2026-01-31T17:10:43+08:00,S2_b90,,23,100,3734,329,1137000,90,0,,ON,0,32.9,40.37,40.37,40.37,34.784,35.097,40.37,40.37,15,8,11,14,8,11,2,1,8,4,70,0,0,92,40,31,26,14,8,5,7,7,7,7,4,4,2,3,2,3,4,2,1,1,3,0,8,0,0,0,0,0,212,28,15,9,9,3,0,0,0,0,0,0,0,0,351,0,1,0,0,1,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,76.535,76.535,0.000,215.590,0,100.553,100.553,0.000,284.047,0,253.672,253.672,0.000,708.581,0,430.759,-0.000,3.000
20260131_170612,78,2026-01-31T17:10:47+08:00,S2_b90,,23,100,3734,329,1137000,90,0,,ON,0,32.9,40.178,40.178,39.804,34.781,35.121,39.544,39.544,7,15,8,17,6,8,7,3,3,2,104,0,0,68,37,28,22,16,5,6,4,7,5,9,2,4,6,2,3,4,5,5,2,1,2,2,11,0,0,0,0,0,222,17,10,4,7,5,0,0,0,0,0,0,0,0,349,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,82.692,82.692,0.000,235.589,0,109.098,109.098,0.000,311.708,0,245.912,245.912,0.000,700.604,0,437.701,-0.000,4.000
20260131_170612,79,2026-01-31T17:10:50+08:00,S2_b90,,23,100,3734,329,1137000,90,0,,ON,0,32.9,48.763,48.763,45.77,34.784,35.078,45.77,45.77,15,16,20,24,7,10,5,2,3,3,74,0,0,71,37,21,23,19,3,2,4,4,3,4,5,3,4,3,2,3,2,2,2,1,2,0,11,0,0,0,0,0,241,18,11,8,8,4,0,0,0,0,0,0,0,0,343,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,77.852,77.852,0.000,222.435,0,98.289,98.289,0.000,280.825,0,243.446,243.446,0.000,703.601,0,419.587,-0.000,3.000
20260131_170612,80,2026-01-31T17:10:54+08:00,S2_b90,,23,100,3734,329,1137000,90,0,,ON,0,32.9,38.322,38.322,38.093,34.79,35.086,38.093,38.093,15,16,13,17,6,9,14,3,3,8,72,0,0,75,33,23,18,22,6,5,2,2,2,3,2,2,1,3,0,1,1,0,2,4,0,1,1,0,0,0,0,0,271,17,8,4,7,3,0,0,0,0,0,0,0,0,350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.017,78.017,0.000,224.834,0,79.510,79.510,0.000,228.477,0,243.201,243.201,0.000,694.860,0,400.729,-0.000,4.000
20260131_170612,81,2026-01-31T17:10:57+08:00,S2_b90,,23,100,3734,329,1137000,90,0,,ON,0,32.9,39.017,39.017,39.017,34.787,35.097,39.017,39.017,11,14,12,15,10,8,9,5,6,4,72,0,0,69,35,32,26,22,10,5,6,3,7,7,6,3,3,4,2,5,2,4,2,1,1,0,8,0,0,0,0,0,219,18,12,8,11,7,0,0,0,0,0,0,0,0,347,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,77.903,77.903,0.000,222.580,0,101.421,101.421,0.000,286.501,0,249.631,249.631,0.000,709.179,0,428.955,-0.000,3.000
20260131_170612,82,2026-01-31T17:11:01+08:00,S2_b90,,23,100,3734,329,1137000,90,0,,ON,0,32.9,38.819,38.819,38.819,34.805,35.223,38.819,38.819,5,7,6,10,3,4,1,3,4,7,220,0,0,37,20,10,9,6,3,5,9,4,3,4,5,2,1,5,1,5,2,2,2,1,0,1,8,0,0,0,0,0,245,19,9,5,4,4,0,0,0,0,0,0,0,0,337,0,4,0,1,3,1,1,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,105.977,105.977,0.000,301.071,0,94.446,94.446,0.000,270.620,0,254.983,254.983,0.000,720.290,0,455.406,-0.000,4.000
20260131_170612,83,2026-01-31T17:11:04+08:00,S2_b90,,23,100,3734,329,1137000,90,0,,ON,0,32.9,40.048,40.048,40.048,34.822,35.198,40.048,40.048,7,16,16,16,10,11,10,3,9,7,83,0,0,69,34,22,24,19,7,6,4,5,6,4,4,4,6,5,5,3,5,5,4,2,2,1,6,0,0,0,0,0,226,19,12,4,6,7,0,0,0,0,0,0,0,0,346,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,82.563,82.563,0.000,231.919,0,107.587,107.587,0.000,300.523,0,254.045,254.045,0.000,717.641,0,444.195,-0.000,3.000
20260131_170612,84,2026-01-31T17:11:08+08:00,S2_b90,,23,100,3734,329,1137000,90,0,,ON,0,32.9,46.687,46.687,46.687,34.822,35.126,46.687,46.687,17,21,17,19,8,8,6,5,9,6,72,0,0,65,32,26,26,14,3,6,4,2,8,7,6,5,3,3,2,4,2,2,2,3,1,0,7,0,0,0,0,0,226,18,9,9,10,5,0,0,0,0,0,0,0,0,349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.382,79.382,0.000,226.159,0,97.734,97.734,0.000,281.654,0,242.506,242.506,0.000,694.860,0,419.622,-0.000,4.000
20260131_170612,85,2026-01-31T17:11:12+08:00,S2_b90,,23,100,3734,329,1137000,90,0,,ON,0,33.0,38.834,38.834,38.834,34.817,35.121,38.834,38.834,12,15,13,16,8,10,7,4,2,1,72,0,0,85,32,26,20,22,9,6,4,4,4,3,3,2,3,1,1,4,2,1,1,1,1,2,1,0,0,0,0,0,230,25,13,11,9,9,0,0,0,0,0,0,0,0,345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.449,75.449,0.000,218.692,0,85.475,85.475,0.000,244.215,0,239.727,239.727,0.000,694.860,0,400.651,-0.000,4.000
20260131_170612,86,2026-01-31T17:11:15+08:00,S2_b90,,23,100,3734,329,1137000,90,0,,ON,0,33.0,42.222,42.222,42.131,34.819,35.146,42.131,42.131,13,18,11,11,8,11,7,5,10,3,96,0,0,69,27,22,21,22,6,4,4,3,7,5,3,4,4,5,2,6,2,5,2,2,0,1,9,0,0,0,0,0,228,24,6,4,5,7,0,0,0,0,0,0,0,0,346,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,83.781,83.781,0.000,236.669,0,102.050,102.050,0.000,293.246,0,245.530,245.530,0.000,703.525,0,431.361,-0.000,3.000
20260131_170612,87,2026-01-31T17:11:18+08:00,S2_b90,,23,100,3734,329,1137000,90,0,,ON,0,33.0,39.332,39.332,39.332,34.822,35.144,39.332,39.332,13,16,14,12,9,12,8,3,9,5,76,0,0,83,33,23,18,16,8,6,7,4,7,5,4,5,4,4,3,3,2,3,3,2,2,1,6,0,0,0,0,0,219,23,14,6,6,6,0,0,0,0,0,0,0,0,354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.011,79.011,0.000,225.746,0,101.246,101.246,0.000,286.815,0,245.980,245.980,0.000,694.860,0,426.237,-0.000,3.000
20260131_170612,88,2026-01-31T17:11:22+08:00,S2_b90,,23,100,3734,329,1137000,90,0,,ON,0,33.0,40.639,40.639,40.639,34.813,35.163,40.639,40.639,7,14,22,17,9,8,7,4,6,6,68,0,0,78,39,23,28,17,7,5,5,3,4,6,2,3,4,2,2,3,5,1,2,3,2,3,13,0,0,0,0,0,224,20,10,9,6,5,0,0,0,0,0,0,0,0,348,1,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,77.841,77.841,0.000,220.514,0,107.057,107.057,0.000,306.754,0,248.154,248.154,0.000,702.987,0,433.053,-0.000,4.000
20260131_170612,89,2026-01-31T17:11:26+08:00,S2_b90,,23,100,3734,329,1137000,90,0,,ON,0,33.0,41.8,41.8,40.004,34.813,35.144,40.004,40.004,10,16,13,15,4,11,10,3,6,6,78,0,0,77,34,21,26,16,7,4,6,7,8,5,4,4,4,3,3,6,2,4,4,2,1,1,7,0,0,0,0,0,214,21,14,8,7,6,0,0,0,0,0,0,0,0,350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.415,78.415,0.000,226.633,0,104.271,104.271,0.000,296.226,0,243.201,243.201,0.000,694.860,0,425.888,-0.000,4.000
20260131_170612,90,2026-01-31T17:11:29+08:00,S2_b90,,23,100,3734,329,1137000,90,0,,ON,0,33.0,38.072,38.072,38.072,34.828,35.135,38.16,38.072,7,14,13,15,7,10,11,6,7,5,63,0,0,88,39,26,23,19,3,4,4,2,4,3,5,4,2,2,1,3,3,4,3,2,3,3,9,0,0,0,0,0,234,21,8,8,5,8,0,0,0,0,0,0,0,0,345,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,76.771,76.771,0.000,217.481,0,102.178,102.178,0.000,293.615,0,244.640,244.640,0.000,702.988,0,423.589,-0.000,3.000
20260131_170612,91,2026-01-31T17:11:33+08:00,S2_b90,,23,100,3734,329,1137000,90,0,,ON,0,33.0,39.293,39.293,39.226,34.837,35.175,38.922,39.226,10,15,19,15,6,4,3,3,5,6,98,0,0,72,31,21,21,21,6,4,4,3,5,3,2,3,2,1,1,4,1,0,1,0,0,0,4,0,0,0,0,0,257,27,7,4,8,5,0,0,0,0,0,0,0,0,354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.102,82.102,0.000,234.578,0,81.993,81.993,0.000,232.936,0,245.980,245.980,0.000,694.860,0,410.076,-0.000,4.000
20260131_170612,92,2026-01-31T17:11:36+08:00,S2_b90,,23,100,3734,329,1137000,90,0,,ON,0,33.0,40.365,40.365,40.365,34.846,35.203,40.365,40.365,12,20,14,16,8,10,13,2,6,3,90,0,0,66,34,23,20,18,4,4,5,3,5,6,3,2,2,3,4,2,3,3,3,2,1,1,11,0,0,0,0,0,239,25,9,4,8,7,0,0,0,0,0,0,0,0,352,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,82.755,82.755,0.000,233.112,0,103.265,103.265,0.000,287.647,0,254.808,254.808,0.000,711.755,0,440.828,-0.000,3.000
20260131_170612,93,2026-01-31T17:11:40+08:00,S2_b90,,23,100,3734,329,1137000,90,0,,ON,0,33.0,38.21,38.21,38.21,34.857,35.195,38.21,38.21,10,20,18,16,6,15,3,9,9,4,71,0,0,75,31,20,30,20,4,5,5,4,8,6,4,4,8,4,2,2,2,4,1,2,1,1,4,0,0,0,0,0,237,25,6,5,4,7,0,0,0,0,0,0,0,0,353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.091,80.091,0.000,224.343,0,96.842,96.842,0.000,272.794,0,245.286,245.286,0.000,694.860,0,422.218,-0.000,4.000
20260131_170612,94,2026-01-31T17:11:43+08:00,S2_b90,,23,100,3734,329,1137000,90,0,,ON,0,33.0,39.148,39.148,39.148,34.861,35.217,39.148,39.148,12,18,16,14,4,7,9,3,2,2,82,0,0,78,33,28,23,19,4,2,4,4,3,2,4,3,4,2,2,3,5,4,1,3,2,1,16,0,0,0,0,0,236,20,7,6,5,4,0,0,0,0,0,0,0,0,344,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,78.209,78.209,0.000,223.455,0,107.657,107.657,0.000,310.252,0,244.914,244.914,0.000,703.777,0,430.781,-0.000,3.000
20260131_170612,95,2026-01-31T17:11:47+08:00,S2_b90,,23,100,3734,329,1137000,90,0,,ON,0,33.0,47.957,47.957,47.957,34.878,35.2,47.957,47.957,14,16,16,14,9,11,6,1,6,3,69,0,0,79,33,29,23,19,8,4,4,2,4,5,3,2,2,4,2,2,2,2,1,0,1,0,11,0,0,0,0,0,244,24,8,6,4,6,0,0,0,0,0,0,0,0,350,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.163,76.163,0.000,218.858,0,94.335,94.335,0.000,268.759,0,245.136,245.136,0.000,696.408,0,415.633,-0.000,4.000
20260131_170612,96,2026-01-31T17:11:50+08:00,S2_b90,,23,100,3734,329,1137000,90,0,,ON,0,33.0,39.789,39.789,39.789,34.89,35.226,39.789,39.789,13,24,16,15,11,10,6,4,2,2,90,0,0,70,25,23,19,20,4,4,3,4,4,1,3,2,1,1,1,1,0,4,1,0,0,1,11,0,0,0,0,0,254,26,10,7,5,1,0,0,0,0,0,0,0,0,339,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,81.033,81.033,0.000,231.523,0,89.373,89.373,0.000,256.082,0,250.884,250.884,0.000,720.931,0,421.290,-0.000,3.000
20260131_170612,97,2026-01-31T17:11:54+08:00,S2_b90,,23,100,3734,329,1137000,90,0,,ON,0,33.0,38.393,38.444,38.645,34.895,35.235,38.645,38.645,11,19,17,18,5,5,9,4,3,4,91,0,0,74,37,23,23,16,5,4,5,4,5,4,10,7,5,5,3,1,3,3,1,1,1,1,3,0,0,0,0,0,230,25,10,6,9,6,0,0,0,0,0,0,0,0,359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.430,82.430,0.000,229.609,0,96.335,96.335,0.000,269.845,0,249.455,249.455,0.000,694.860,0,428.219,-0.000,4.000
20260131_170612,98,2026-01-31T17:11:57+08:00,S2_b90,,23,100,3734,329,1137000,90,0,,ON,0,33.0,40.995,40.995,40.408,34.901,35.272,40.408,40.408,12,14,10,15,7,5,7,3,3,2,55,0,0,101,46,22,25,22,4,7,5,1,4,10,4,4,2,3,2,3,3,2,2,2,1,3,10,0,0,0,0,0,223,27,13,6,7,5,0,0,0,0,0,0,0,0,347,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,71.595,71.595,0.000,205.145,0,103.189,103.189,0.000,292.319,0,245.897,245.897,0.000,702.562,0,420.681,-0.000,3.000
20260131_170612,99,2026-01-31T17:12:01+08:00,S2_b90,,23,100,3734,329,1137000,90,0,,ON,0,33.0,38.674,38.674,38.484,34.913,35.232,38.484,38.484,9,15,14,14,4,13,10,5,8,3,82,0,0,89,36,24,27,18,5,6,7,5,6,5,8,4,6,5,1,3,3,3,2,2,1,1,4,0,0,0,0,0,240,25,7,5,6,7,0,0,0,0,0,0,0,0,370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.258,83.258,0.000,224.416,0,101.017,101.017,0.000,275.251,0,257.098,257.098,0.000,694.860,0,441.374,-0.000,4.000
20260131_170612,100,2026-01-31T17:12:04+08:00,S2_b90,,23,100,3734,329,1137000,90,0,,ON,0,33.0,40.045,40.045,40.045,34.916,35.229,40.045,40.045,7,17,25,17,5,6,6,3,11,2,52,0,0,97,35,26,21,14,4,5,4,3,4,5,2,5,6,3,2,3,3,3,3,1,1,1,10,0,0,0,0,0,233,22,9,5,4,4,0,0,0,0,0,0,0,0,341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.308,72.308,0.000,210.199,0,99.838,99.838,0.000,289.386,0,236.947,236.947,0.000,694.860,0,409.094,-0.000,3.000
20260131_170612,101,2026-01-31T17:12:08+08:00,S2_b90,,23,100,3734,329,1137000,90,0,,ON,0,33.0,40.801,40.801,40.801,34.913,35.215,40.801,40.801,10,13,15,17,5,11,6,2,2,3,87,0,0,77,27,25,25,22,4,3,8,2,3,3,3,2,2,1,3,2,1,1,0,1,1,0,2,0,0,0,0,0,261,21,15,3,2,4,0,0,0,0,0,0,0,0,346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.931,78.931,0.000,227.468,0,79.778,79.778,0.000,229.246,0,240.422,240.422,0.000,694.860,0,399.131,-0.000,4.000
20260131_170612,102,2026-01-31T17:12:11+08:00,S2_b90,,23,100,3734,329,1137000,90,0,,ON,0,33.0,38.948,38.948,38.948,34.913,35.212,38.948,38.948,10,17,19,22,6,18,8,3,7,3,62,0,0,76,36,19,24,21,5,3,5,2,3,4,2,2,2,4,2,2,0,1,1,1,1,2,11,0,0,0,0,0,256,20,3,5,5,6,0,0,0,0,0,0,0,0,350,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,77.092,77.092,0.000,219.635,0,93.329,93.329,0.000,268.186,0,247.864,247.864,0.000,702.164,0,418.284,-0.000,3.000
20260131_170612,103,2026-01-31T17:12:15+08:00,S2_b90,,23,100,3734,329,1137000,90,0,,ON,0,33.0,40.311,40.311,40.311,34.904,35.203,40.311,40.311,8,21,12,14,5,8,4,6,5,3,78,0,0,87,35,28,18,16,5,5,2,2,3,5,4,7,5,2,2,5,5,1,2,2,1,0,8,0,0,0,0,0,240,19,8,5,9,6,0,0,0,0,0,0,0,0,349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.304,77.304,0.000,222.137,0,99.232,99.232,0.000,281.110,0,242.506,242.506,0.000,694.860,0,419.042,-0.000,4.000
20260131_170612,104,2026-01-31T17:12:18+08:00,S2_b90,,23,100,3734,329,1137000,90,0,,ON,0,33.0,38.753,38.753,38.753,34.895,35.223,38.753,38.753,7,17,13,13,6,8,13,4,8,4,84,0,0,77,41,26,16,14,5,6,16,4,6,7,5,2,3,4,2,3,3,3,0,0,0,1,7,0,0,0,0,0,230,15,10,6,2,7,0,0,0,0,0,0,0,0,347,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,80.484,80.484,0.000,229.300,0,94.907,94.907,0.000,273.507,0,246.582,246.582,0.000,702.513,0,421.973,-0.000,3.000
20260131_170612,105,2026-01-31T17:12:22+08:00,S2_b90,,23,100,3734,329,1137000,90,0,,ON,0,33.0,41.352,41.352,41.352,34.89,35.192,41.352,41.352,9,15,11,14,6,8,8,2,11,12,66,0,0,70,34,31,26,25,4,4,4,3,3,5,3,2,4,4,0,4,5,2,2,2,2,1,12,0,0,0,0,0,227,21,18,6,7,5,0,0,0,0,0,0,0,0,345,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,77.677,77.677,0.000,223.210,0,103.150,103.150,0.000,294.715,0,246.538,246.538,0.000,706.414,0,427.366,-0.000,4.000
20260131_170612,106,2026-01-31T17:12:25+08:00,S2_b90,,23,100,3734,329,1137000,90,0,,ON,0,33.0,40.548,40.548,40.548,34.898,35.206,40.548,40.548,10,21,15,20,4,12,4,5,6,1,78,0,0,70,29,21,26,22,4,4,6,4,7,9,5,4,1,5,2,3,2,2,2,1,0,0,1,0,0,0,0,0,227,23,11,5,7,5,0,0,0,0,0,0,0,0,344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.736,77.736,0.000,225.976,0,85.940,85.940,0.000,252.766,0,239.032,239.032,0.000,694.860,0,402.708,-0.000,3.000
20260131_170612,107,2026-01-31T17:12:29+08:00,S2_b90,,23,100,3734,329,1137000,90,0,,ON,0,33.0,39.768,39.768,39.768,34.901,35.189,39.768,39.768,11,18,20,19,12,8,10,2,10,2,72,0,0,65,26,26,26,22,4,2,6,3,4,3,4,2,4,1,1,3,1,1,1,2,2,1,6,0,0,0,0,0,245,24,13,6,8,4,0,0,0,0,0,0,0,0,346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.924,78.924,0.000,226.142,0,90.210,90.210,0.000,257.010,0,240.422,240.422,0.000,694.860,0,409.555,-0.000,4.000
20260131_170612,108,2026-01-31T17:12:32+08:00,S2_b90,,23,100,3734,329,1137000,90,0,,ON,0,33.0,39.146,39.146,39.146,34.901,35.215,39.724,39.146,11,19,12,20,4,9,12,6,6,2,62,0,0,84,30,28,17,28,3,8,4,2,4,4,4,8,5,3,4,5,3,3,4,2,1,0,8,0,0,0,0,0,225,22,12,9,4,7,0,0,0,0,0,0,0,0,349,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,75.966,75.966,0.000,217.046,0,103.922,103.922,0.000,293.565,0,248.416,248.416,0.000,703.728,0,428.304,-0.000,3.000
20260131_170612,109,2026-01-31T17:12:36+08:00,S2_b90,,23,100,3734,329,1137000,90,0,,ON,0,33.0,40.084,38.957,38.957,34.904,35.249,38.957,38.957,10,17,10,18,6,3,11,7,12,5,55,0,0,97,35,32,23,18,4,5,5,2,2,5,3,2,5,4,2,1,3,1,2,2,2,3,13,0,0,0,0,0,243,22,9,7,4,5,0,0,0,0,0,0,0,0,353,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,76.369,76.369,0.000,212.728,0,104.561,104.561,0.000,293.709,0,250.394,250.394,0.000,703.355,0,431.324,-0.000,4.000
20260131_170612,110,2026-01-31T17:12:39+08:00,S2_b90,,23,100,3734,329,1137000,90,0,,ON,0,33.0,40.311,40.311,40.623,34.91,35.249,40.623,40.623,10,27,12,19,6,10,8,12,6,3,72,0,0,72,31,22,18,21,5,1,3,4,2,4,3,3,4,2,2,6,2,2,3,2,1,0,12,0,0,0,0,0,236,27,10,6,7,3,0,0,0,0,0,0,0,0,338,1,0,0,0,1,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,79.018,79.018,0.000,226.411,0,100.476,100.476,0.000,287.074,0,257.101,257.101,0.000,730.402,0,436.595,-0.000,3.000
