t_s,dt_s,soc_pct,voltage_mV,temperature_C,temperature_cpu_C,brightness,display_state,power_total_mW,power_cpu_mW,power_screen_mW,charge_counter_uAh,scenario,run_id,run_name,is_gps_on,wifi_on,cellular_on,gps_on_cfg,screen_on_cfg,brightness_target,cpu_test,brightness_norm
429.0,4.0,97,4362,34.6,41.844,55,ON,1681.3439003952835,118.389,0.0,4629000,S4-1,20260202_004754,20260202_004753_S4-1,1,1,1,1,0,,0,0.0
433.0,3.0,97,4362,34.6,41.74,55,ON,1666.6373513094745,163.86466666666666,0.0,4629000,S4-1,20260202_004754,20260202_004753_S4-1,1,1,1,1,0,,0,0.0
436.0,4.0,97,4362,34.6,40.555,55,ON,1583.0175848295432,122.84175,0.0,4629000,S4-1,20260202_004754,20260202_004753_S4-1,1,1,1,1,0,,0,0.0
440.0,3.0,97,4362,34.6,41.146,55,ON,1616.2095210309299,175.36333333333334,0.0,4629000,S4-1,20260202_004754,20260202_004753_S4-1,1,1,1,1,0,,0,0.0
443.0,4.0,97,4362,34.6,42.583,55,ON,1604.7617786982194,120.42,0.0,4629000,S4-1,20260202_004754,20260202_004753_S4-1,1,1,1,1,0,,0,0.0
447.0,4.0,97,4362,34.6,41.348,55,ON,1694.3961583096077,121.01975,0.0,4629000,S4-1,20260202_004754,20260202_004753_S4-1,1,1,1,1,0,,0,0.0
451.0,3.0,97,4362,34.6,40.939,55,ON,1556.0239635763414,169.19033333333334,0.0,4629000,S4-1,20260202_004754,20260202_004753_S4-1,1,1,1,1,0,,0,0.0
454.0,4.0,97,4362,34.6,40.652,55,ON,2279.815374549238,124.8885,0.0,4629000,S4-1,20260202_004754,20260202_004753_S4-1,1,1,1,1,0,,0,0.0
458.0,4.0,97,4362,34.6,41.696,55,ON,1603.8315218504174,126.667,0.0,4629000,S4-1,20260202_004754,20260202_004753_S4-1,1,1,1,1,0,,0,0.0
462.0,3.0,97,4362,34.6,41.337,55,ON,1670.0010486174517,164.042,0.0,4629000,S4-1,20260202_004754,20260202_004753_S4-1,1,1,1,1,0,,0,0.0
465.0,4.0,97,4362,34.6,44.587,55,ON,1720.7336475128075,132.0635,0.0,4629000,S4-1,20260202_004754,20260202_004753_S4-1,1,1,1,1,0,,0,0.0
469.0,3.0,97,4362,34.6,41.132,55,ON,1791.7805360781467,163.02700000000002,0.0,4629000,S4-1,20260202_004754,20260202_004753_S4-1,1,1,1,1,0,,0,0.0
472.0,4.0,97,4362,34.6,40.88,55,ON,1827.7194127888179,122.967,0.0,4629000,S4-1,20260202_004754,20260202_004753_S4-1,1,1,1,1,0,,0,0.0
476.0,4.0,97,4360,34.5,40.781,55,ON,2277.904733914761,124.98175,0.0,4619000,S4-1,20260202_004754,20260202_004753_S4-1,1,1,1,1,0,,0,0.0
480.0,3.0,97,4360,34.5,41.454,55,ON,1898.6525471738848,164.423,0.0,4619000,S4-1,20260202_004754,20260202_004753_S4-1,1,1,1,1,0,,0,0.0
483.0,4.0,97,4360,34.5,43.517,55,ON,1853.7358226183073,127.21525,0.0,4619000,S4-1,20260202_004754,20260202_004753_S4-1,1,1,1,1,0,,0,0.0
487.0,3.0,97,4360,34.5,50.334,55,ON,1723.181104233025,165.15566666666666,0.0,4619000,S4-1,20260202_004754,20260202_004753_S4-1,1,1,1,1,0,,0,0.0
490.0,4.0,97,4360,34.5,40.831,55,ON,1805.46896417492,118.72675,0.0,4619000,S4-1,20260202_004754,20260202_004753_S4-1,1,1,1,1,0,,0,0.0
494.0,4.0,97,4360,34.5,40.682,55,ON,1629.8548658732284,134.806,0.0,4619000,S4-1,20260202_004754,20260202_004753_S4-1,1,1,1,1,0,,0,0.0
498.0,3.0,97,4360,34.5,40.6,55,ON,2064.750310480771,167.75233333333333,0.0,4619000,S4-1,20260202_004754,20260202_004753_S4-1,1,1,1,1,0,,0,0.0
501.0,4.0,97,4360,34.5,43.165,55,ON,1644.794289252198,127.4195,0.0,4619000,S4-1,20260202_004754,20260202_004753_S4-1,1,1,1,1,0,,0,0.0
505.0,4.0,97,4360,34.6,43.189,55,ON,1720.0000046068155,126.1025,0.0,4619000,S4-1,20260202_004754,20260202_004753_S4-1,1,1,1,1,0,,0,0.0
509.0,3.0,97,4360,34.6,43.438,55,ON,1509.9664642334703,170.01833333333335,0.0,4619000,S4-1,20260202_004754,20260202_004753_S4-1,1,1,1,1,0,,0,0.0
512.0,4.0,97,4360,34.6,40.86,55,ON,1593.3139777662527,120.6945,0.0,4619000,S4-1,20260202_004754,20260202_004753_S4-1,1,1,1,1,0,,0,0.0
516.0,4.0,97,4360,34.6,40.473,55,ON,1702.1732053714234,122.45875,0.0,4619000,S4-1,20260202_004754,20260202_004753_S4-1,1,1,1,1,0,,0,0.0
520.0,3.0,97,4360,34.6,42.219,55,ON,1602.8356231137172,169.10066666666668,0.0,4619000,S4-1,20260202_004754,20260202_004753_S4-1,1,1,1,1,0,,0,0.0
523.0,4.0,97,4360,34.6,40.412,55,ON,1675.4090512406883,126.25025,0.0,4619000,S4-1,20260202_004754,20260202_004753_S4-1,1,1,1,1,0,,0,0.0
527.0,3.0,97,4360,34.6,42.999,55,ON,1587.8022696851206,164.612,0.0,4619000,S4-1,20260202_004754,20260202_004753_S4-1,1,1,1,1,0,,0,0.0
530.0,4.0,97,4360,34.6,45.817,55,ON,1695.3653592549022,124.8755,0.0,4619000,S4-1,20260202_004754,20260202_004753_S4-1,1,1,1,1,0,,0,0.0
534.0,4.0,97,4360,34.6,41.218,55,ON,1626.4041696589036,115.729,0.0,4619000,S4-1,20260202_004754,20260202_004753_S4-1,1,1,1,1,0,,0,0.0
